objectid,parentid,display_template,title,presenter,event,date,description,bio,media_type,item_number,event_type,creator,publisher_digital,source,identifier,format_original,format,type,rights,rightsstatement,subject,language,youtubeid,filename,object_location,image_small,image_thumb
turning275,indigenous,image,"Georgia Johnson and graduate students Angel Sobotta, D'Lisa Pinkham, Lynn M. Becerra, Maria Isabel Morales, and Renee Holt, Panel Presentation - Turning of the Wheel, Photograph  5","Georgia Johnson and graduate students Angel Sobotta, D'Lisa Pinkham, Lynn M. Becerra, Maria Isabel Morales, and Renee Holt.",Turning of the Wheel: an Indigenous Woman's Perspective,2012-04-10,"Photograph  5 of Georgia Johnson and graduate students Angel Sobotta, D'Lisa Pinkham, Lynn M. Becerra, Maria Isabel Morales, and Renee Holt's Panel Presentation 'Turning of the Wheel: an Indigenous Woman's Perspective.' Panelists are from Georgia Johnson (Associate Professor of Education)'s 'Indigenous Knowledge and Research Models in Education' course. Pictured L to R: Angel Sobotta (UI), D'Lisa Pinkham (UI), and Lynn Becerra (WSU).",,Photograph,5,Panel Presentation,"Kristin Carlson, photogapher",University of Idaho Library,"Turning of the Wheel - Humanities Colloquium Series, 2011-2012, University of Idaho",indigenouswoman_05,Digital Photograph,image/jpeg,Image;StillImage,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,humanities,eng,,turning275.jpg,https://objects.lib.uidaho.edu/turningwheel/turning275.jpg,https://objects.lib.uidaho.edu/turningwheel/small/turning275_sm.jpg,https://objects.lib.uidaho.edu/turningwheel/thumbs/turning275_th.jpg
turning276,indigenous,image,"Georgia Johnson and graduate students Angel Sobotta,D'Lisa Pinkham, Lynn M. Becerra, Maria Isabel Morales, and Renee Holt, Panel Presentation - Turning of the Wheel, Photograph  7","Georgia Johnson and graduate students Angel Sobotta, D'Lisa Pinkham, Lynn M. Becerra, Maria Isabel Morales, and Renee Holt.",Turning of the Wheel: an Indigenous Woman's Perspective,2012-04-10,"Photograph  7 of Georgia Johnson and graduate students Angel Sobotta, D'Lisa Pinkham, Lynn M. Becerra, Maria Isabel Morales, and Renee Holt's Panel Presentation 'Turning of the Wheel: an Indigenous Woman's Perspective.' Panelists are from Georgia Johnson (Associate Professor of Education)'s 'Indigenous Knowledge and Research Models in Education' course. Pictured L to R: D'Lisa Pinkham (UI) and Lynn Becerra (WSU).",,Photograph,7,Panel Presentation,"Kristin Carlson, photogapher",University of Idaho Library,"Turning of the Wheel - Humanities Colloquium Series, 2011-2012, University of Idaho",indigenouswoman_07,Digital Photograph,image/jpeg,Image;StillImage,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,humanities,eng,,turning276.jpg,https://objects.lib.uidaho.edu/turningwheel/turning276.jpg,https://objects.lib.uidaho.edu/turningwheel/small/turning276_sm.jpg,https://objects.lib.uidaho.edu/turningwheel/thumbs/turning276_th.jpg
turning277,indigenous,image,"Georgia Johnson and graduate students Angel Sobotta, D'Lisa Pinkham, Lynn M. Becerra, Maria Isabel Morales, and Renee Holt, Panel Presentation - Turning of the Wheel, Photograph  8","Georgia Johnson and graduate students Angel Sobotta, D'Lisa Pinkham, Lynn M. Becerra, Maria Isabel Morales, and Renee Holt.",Turning of the Wheel: an Indigenous Woman's Perspective,2012-04-10,"Photograph  8 of Georgia Johnson and graduate students Angel Sobotta, D'Lisa Pinkham, Lynn M. Becerra, Maria Isabel Morales, and Renee Holt's Panel Presentation 'Turning of the Wheel: an Indigenous Woman's Perspective.' Panelists are from Georgia Johnson (Associate Professor of Education)'s 'Indigenous Knowledge and Research Models in Education' course. Pictured L to R: Sobotta (UI), Pinkham (UI), Becerra (WSU), Morales (WSU), Holt (WSU), and Johnson.",,Photograph,8,Panel Presentation,"Kristin Carlson, photogapher",University of Idaho Library,"Turning of the Wheel - Humanities Colloquium Series, 2011-2012, University of Idaho",indigenouswoman_08,Digital Photograph,image/jpeg,Image;StillImage,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,humanities,eng,,turning277.jpg,https://objects.lib.uidaho.edu/turningwheel/turning277.jpg,https://objects.lib.uidaho.edu/turningwheel/small/turning277_sm.jpg,https://objects.lib.uidaho.edu/turningwheel/thumbs/turning277_th.jpg
turning279,indigenous,image,"Georgia Johnson and graduate students Angel Sobotta, D'Lisa Pinkham, Lynn M. Becerra, Maria Isabel Morales, and Renee Holt, , Panel Presentation - Turning of the Wheel, Photograph  9","Georgia Johnson and graduate students Angel Sobotta, D'Lisa Pinkham, Lynn M. Becerra, Maria Isabel Morales, and Renee Holt.",Turning of the Wheel: an Indigenous Woman's Perspective,2012-04-10,"Photograph  9 of Georgia Johnson and graduate students Angel Sobotta, D'Lisa Pinkham, Lynn M. Becerra, Maria Isabel Morales, and Renee Holt's Panel Presentation 'Turning of the Wheel: an Indigenous Woman's Perspective.' Panelists are from Georgia Johnson (Associate Professor of Education)'s 'Indigenous Knowledge and Research Models in Education' course. Pictured L to R: Angel Sobotta (UI) and D'Lisa Pinkham (UI).",,Photograph,9,Panel Presentation,"Kristin Carlson, photogapher",University of Idaho Library,"Turning of the Wheel - Humanities Colloquium Series, 2011-2012, University of Idaho",indigenouswoman_09,Digital Photograph,image/jpeg,Image;StillImage,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,humanities,eng,,turning279.jpg,https://objects.lib.uidaho.edu/turningwheel/turning279.jpg,https://objects.lib.uidaho.edu/turningwheel/small/turning279_sm.jpg,https://objects.lib.uidaho.edu/turningwheel/thumbs/turning279_th.jpg
turning280,indigenous,image,"Georgia Johnson and graduate students Angel Sobotta, D'Lisa Pinkham, Lynn M. Becerra, Maria Isabel Morales, and Renee Holt, Panel Presentation - Turning of the Wheel, Photograph  10","Georgia Johnson and graduate students Angel Sobotta, D'Lisa Pinkham, Lynn M. Becerra, Maria Isabel Morales, and Renee Holt.",Turning of the Wheel: an Indigenous Woman's Perspective,2012-04-10,"Photograph  10 of Georgia Johnson and graduate students Angel Sobotta, D'Lisa Pinkham, Lynn M. Becerra, Maria Isabel Morales, and Renee Holt's Panel Presentation 'Turning of the Wheel: an Indigenous Woman's Perspective.' Panelists are from Georgia Johnson (Associate Professor of Education)'s 'Indigenous Knowledge and Research Models in Education' course. Pictured L to R: Angel Sobotta (UI) and D'Lisa Pinkham (UI).",,Photograph,10,Panel Presentation,"Kristin Carlson, photogapher",University of Idaho Library,"Turning of the Wheel - Humanities Colloquium Series, 2011-2012, University of Idaho",indigenouswoman_10,Digital Photograph,image/jpeg,Image;StillImage,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,humanities,eng,,turning280.jpg,https://objects.lib.uidaho.edu/turningwheel/turning280.jpg,https://objects.lib.uidaho.edu/turningwheel/small/turning280_sm.jpg,https://objects.lib.uidaho.edu/turningwheel/thumbs/turning280_th.jpg
turning282,indigenous,image,"Georgia Johnson and graduate students Angel Sobotta, D'Lisa Pinkham, Lynn M. Becerra, Maria Isabel Morales, and Renee Holt, Panel Presentation - Turning of the Wheel, Photograph  11","Georgia Johnson and graduate students Angel Sobotta, D'Lisa Pinkham, Lynn M. Becerra, Maria Isabel Morales, and Renee Holt.",Turning of the Wheel: an Indigenous Woman's Perspective,2012-04-10,"Photograph  11 of Georgia Johnson and graduate students Angel Sobotta, D'Lisa Pinkham, Lynn M. Becerra, Maria Isabel Morales, and Renee Holt's Panel Presentation 'Turning of the Wheel: an Indigenous Woman's Perspective.' Panelists are from Georgia Johnson (Associate Professor of Education)'s 'Indigenous Knowledge and Research Models in Education' course. Pictured L to R: Sobotta (UI), Pinkham (UI), Becerra (WSU), Morales (WSU), and Holt (WSU).",,Photograph,11,Panel Presentation,"Kristin Carlson, photogapher",University of Idaho Library,"Turning of the Wheel - Humanities Colloquium Series, 2011-2012, University of Idaho",indigenouswoman_11,Digital Photograph,image/jpeg,Image;StillImage,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,humanities,eng,,turning282.jpg,https://objects.lib.uidaho.edu/turningwheel/turning282.jpg,https://objects.lib.uidaho.edu/turningwheel/small/turning282_sm.jpg,https://objects.lib.uidaho.edu/turningwheel/thumbs/turning282_th.jpg
turning283,indigenous,image,"Georgia Johnson and graduate students Angel Sobotta, D'Lisa Pinkham, Lynn M. Becerra, Maria Isabel Morales, and Renee Holt, Panel Presentation - Turning of the Wheel, Photograph  12","Georgia Johnson and graduate students Angel Sobotta, D'Lisa Pinkham, Lynn M. Becerra, Maria Isabel Morales, and Renee Holt.",Turning of the Wheel: an Indigenous Woman's Perspective,2012-04-10,"Photograph  12 of Georgia Johnson and graduate students Angel Sobotta, D'Lisa Pinkham, Lynn M. Becerra, Maria Isabel Morales, and Renee Holt's Panel Presentation 'Turning of the Wheel: an Indigenous Woman's Perspective.' Panelists are from Georgia Johnson (Associate Professor of Education)'s 'Indigenous Knowledge and Research Models in Education' course. Pictured: Lynn M. Becerra (WSU).",,Photograph,12,Panel Presentation,"Kristin Carlson, photogapher",University of Idaho Library,"Turning of the Wheel - Humanities Colloquium Series, 2011-2012, University of Idaho",indigenouswoman_12,Digital Photograph,image/jpeg,Image;StillImage,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,humanities,eng,,turning283.jpg,https://objects.lib.uidaho.edu/turningwheel/turning283.jpg,https://objects.lib.uidaho.edu/turningwheel/small/turning283_sm.jpg,https://objects.lib.uidaho.edu/turningwheel/thumbs/turning283_th.jpg
turning284,indigenous,image,"Georgia Johnson and graduate students Angel Sobotta, D'Lisa Pinkham, Lynn M. Becerra, Maria Isabel Morales, and Renee Holt, Panel Presentation - Turning of the Wheel, Photograph  13","Georgia Johnson and graduate students Angel Sobotta, D'Lisa Pinkham, Lynn M. Becerra, Maria Isabel Morales, and Renee Holt.",Turning of the Wheel: an Indigenous Woman's Perspective,2012-04-10,"Photograph  13 of Georgia Johnson and graduate students Angel Sobotta, D'Lisa Pinkham, Lynn M. Becerra, Maria Isabel Morales, and Renee Holt's Panel Presentation 'Turning of the Wheel: an Indigenous Woman's Perspective.' Panelists are from Georgia Johnson (Associate Professor of Education)'s 'Indigenous Knowledge and Research Models in Education' course. Pictured L to R: Maria Isabel Morales (WSU) and Renee Holt (WSU).",,Photograph,13,Panel Presentation,"Kristin Carlson, photogapher",University of Idaho Library,"Turning of the Wheel - Humanities Colloquium Series, 2011-2012, University of Idaho",indigenouswoman_13,Digital Photograph,image/jpeg,Image;StillImage,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,humanities,eng,,turning284.jpg,https://objects.lib.uidaho.edu/turningwheel/turning284.jpg,https://objects.lib.uidaho.edu/turningwheel/small/turning284_sm.jpg,https://objects.lib.uidaho.edu/turningwheel/thumbs/turning284_th.jpg
turning285,indigenous,image,"Georgia Johnson and graduate students Angel Sobotta,D'Lisa Pinkham, Lynn M. Becerra, Maria Isabel Morales, and Renee Holt, Panel Presentation - Turning of the Wheel, Photograph  14","Georgia Johnson and graduate students Angel Sobotta, D'Lisa Pinkham, Lynn M. Becerra, Maria Isabel Morales, and Renee Holt.",Turning of the Wheel: an Indigenous Woman's Perspective,2012-04-10,"Photograph  14 of Georgia Johnson and graduate students Angel Sobotta, D'Lisa Pinkham, Lynn M. Becerra, Maria Isabel Morales, and Renee Holt's Panel Presentation 'Turning of the Wheel: an Indigenous Woman's Perspective.' Panelists are from Georgia Johnson (Associate Professor of Education)'s 'Indigenous Knowledge and Research Models in Education' course. Pictured L to R: Maria Isabel Morales (WSU) and Renee Holt (WSU).",,Photograph,14,Panel Presentation,"Kristin Carlson, photogapher",University of Idaho Library,"Turning of the Wheel - Humanities Colloquium Series, 2011-2012, University of Idaho",indigenouswoman_14,Digital Photograph,image/jpeg,Image;StillImage,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,humanities,eng,,turning285.jpg,https://objects.lib.uidaho.edu/turningwheel/turning285.jpg,https://objects.lib.uidaho.edu/turningwheel/small/turning285_sm.jpg,https://objects.lib.uidaho.edu/turningwheel/thumbs/turning285_th.jpg
turning286,indigenous,image,"Georgia Johnson and graduate students Angel Sobotta,D'Lisa Pinkham, Lynn M. Becerra, Maria Isabel Morales, and Renee Holt, Panel Presentation - Turning of the Wheel, Photograph  15","Georgia Johnson and graduate students Angel Sobotta, D'Lisa Pinkham, Lynn M. Becerra, Maria Isabel Morales, and Renee Holt.",Turning of the Wheel: an Indigenous Woman's Perspective,2012-04-10,"Photograph  15 of Georgia Johnson and graduate students Angel Sobotta, D'Lisa Pinkham, Lynn M. Becerra, Maria Isabel Morales, and Renee Holt's Panel Presentation 'Turning of the Wheel: an Indigenous Woman's Perspective.' Panelists are from Georgia Johnson (Associate Professor of Education)'s 'Indigenous Knowledge and Research Models in Education' course. Pictured L to R: Maria Isabel Morales (WSU), Renee Holt (WSU), and Georgia Johnson .",,Photograph,15,Panel Presentation,"Kristin Carlson, photogapher",University of Idaho Library,"Turning of the Wheel - Humanities Colloquium Series, 2011-2012, University of Idaho",indigenouswoman_15,Digital Photograph,image/jpeg,Image;StillImage,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,humanities,eng,,turning286.jpg,https://objects.lib.uidaho.edu/turningwheel/turning286.jpg,https://objects.lib.uidaho.edu/turningwheel/small/turning286_sm.jpg,https://objects.lib.uidaho.edu/turningwheel/thumbs/turning286_th.jpg
turning287,indigenous,image,"Georgia Johnson and graduate students Angel Sobotta, D'Lisa Pinkham, Lynn M. Becerra, Maria Isabel Morales, and Renee Holt, Panel Presentation - Turning of the Wheel, Photograph  17","Georgia Johnson and graduate students Angel Sobotta, D'Lisa Pinkham, Lynn M. Becerra, Maria Isabel Morales, and Renee Holt.",Turning of the Wheel: an Indigenous Woman's Perspective,2012-04-10,"Photograph  17 of Georgia Johnson and graduate students Angel Sobotta, D'Lisa Pinkham, Lynn M. Becerra, Maria Isabel Morales, and Renee Holt's Panel Presentation 'Turning of the Wheel: an Indigenous Woman's Perspective.' Panelists are from Georgia Johnson (Associate Professor of Education)'s 'Indigenous Knowledge and Research Models in Education' course. Pictured L to R: Pinkham (UI), Becerra (WSU), Morales (WSU), and Holt (WSU).",,Photograph,17,Panel Presentation,"Kristin Carlson, photogapher",University of Idaho Library,"Turning of the Wheel - Humanities Colloquium Series, 2011-2012, University of Idaho",indigenouswoman_17,Digital Photograph,image/jpeg,Image;StillImage,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,humanities,eng,,turning287.jpg,https://objects.lib.uidaho.edu/turningwheel/turning287.jpg,https://objects.lib.uidaho.edu/turningwheel/small/turning287_sm.jpg,https://objects.lib.uidaho.edu/turningwheel/thumbs/turning287_th.jpg
