title,creator,description,archival_date,date,date approximate,subject,source,finding_aid,publisher,book relationship,identifier,object_location,image_small,image_thumb,format original,format,type,display_template,rights,rightsstatement,language,date digital,location,state,county,city,geonames,latitude,longitude,date created,date modified,contentdm file path,objectid
Sleigh Loaded with Logs [02],,Sleigh loaded with logs with stacked logs in background.,1910,1910,,log (wood); snow; winter; blue collar workers;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-128,https://objects.lib.uidaho.edu/whitepine/69_2_I-128.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_i-128_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_i-128_th.jpg,black and white film negative,image/jpeg,Image;StillImage,image,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,,,"Kootenai County, ID",Idaho,Kootenai County,,http://www.geonames.org/5597922/kootenai-county.html,47.6746,-116.7,2016-08-12,2018-05-01,/whitepine/image/85.jp2,whitepine252
Pack String [01],,A picture of Winton Lumber Company Pack string owned by Kirtley and Stone. Falls Creek. Credit Dick Reed. Heading to either camp #2 or #3.,1928,1928,,mules (mammals); hay;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-129,https://objects.lib.uidaho.edu/whitepine/69_2_I-129.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_i-129_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_i-129_th.jpg,black and white print,image/jpeg,Image;StillImage,image,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Falls Creek, Shoshone County, ID",Idaho,Shoshone County,Falls Creek,http://www.geonames.org/5592790/falls-creek.html,47.7461,-116.0209,2016-08-12,2018-05-01,/whitepine/image/86.jp2,whitepine253
Falls Creek Chute Landing and Flume [02],,"An employee working at the Winton Lumber Company Falls Creek chute landing (chute left of log deck, out of picture). The employee tailing logs into flume. Credit Dick Reed.",1925,1925,yes,log (wood); flumes; blue collar workers; peavies;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-130,https://objects.lib.uidaho.edu/whitepine/69_2_I-130.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_i-130_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_i-130_th.jpg,black and white print,image/jpeg,Image;StillImage,image,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Falls Creek, Shoshone County, ID",Idaho,Shoshone County,Falls Creek,http://www.geonames.org/5592790/falls-creek.html,47.7461,-116.0209,2016-08-12,2018-05-01,/whitepine/image/87.jp2,whitepine254
Falls Creek Chute Landing and Flume [01],,"An employee working at the Winton Lumber Company Falls Creek chute landing (chute left of log deck, out of picture). The employee tailing logs into flume. Credit Dick Reed.",1925,1925,yes,log (wood); flumes; blue collar workers; peavies;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-131,https://objects.lib.uidaho.edu/whitepine/69_2_I-131.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_i-131_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_i-131_th.jpg,black and white print,image/jpeg,Image;StillImage,image,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Falls Creek, Shoshone County, ID",Idaho,Shoshone County,Falls Creek,http://www.geonames.org/5592790/falls-creek.html,47.7461,-116.0209,2016-08-12,2018-05-01,/whitepine/image/88.jp2,whitepine255
Winton Lumber Company Flume [01],,"Rearing a flume, Falls Creek. Feeder flume under construction on left. Credit Dick Reed.",1925,1925,yes,log (wood); flumes; blue collar workers;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-132,https://objects.lib.uidaho.edu/whitepine/69_2_I-132.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_i-132_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_i-132_th.jpg,black and white print,image/jpeg,Image;StillImage,image,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Falls Creek, Shoshone County, ID",Idaho,Shoshone County,Falls Creek,http://www.geonames.org/5592790/falls-creek.html,47.7461,-116.0209,2016-08-12,2018-05-01,/whitepine/image/89.jp2,whitepine256
Winton Lumber Company Flume [02],,Water flowing and logs being separated in the Falls Creek flume. Feeder flume under construction on left. Credit Dick Reed.,1925,1925,yes,log (wood); flumes; blue collar workers;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-133,https://objects.lib.uidaho.edu/whitepine/69_2_I-133.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_i-133_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_i-133_th.jpg,black and white print,image/jpeg,Image;StillImage,image,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Falls Creek, Shoshone County, ID",Idaho,Shoshone County,Falls Creek,http://www.geonames.org/5592790/falls-creek.html,47.7461,-116.0209,2016-08-12,2018-05-01,/whitepine/image/90.jp2,whitepine258
Falls Creek Chute Landing and Log Deck,,"A picture of the Falls Creek chute landing which displays a tow path right, foreground, a path made of logs and puncheon smoothed with foot adze, a straight line in the center of the path is probably a decking line to enable the logs to be decked by a cross haul arrangement, and small 'cats' (tractors) used to tow logs. Note that the chute (last two logs on left) has been laid almost flat as was usual when logs were going to be decked at the landing. This made it easier for the peavey man to roll the logs onto the deck. Chute went to the last deck in the background on the left. Credit Dick Reed.",1925,1925,yes,log (wood); chutes; blue collar workers; peavies;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-134,https://objects.lib.uidaho.edu/whitepine/69_2_I-134.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_i-134_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_i-134_th.jpg,black and white print,image/jpeg,Image;StillImage,image,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Falls Creek, Shoshone County, ID",Idaho,Shoshone County,Falls Creek,http://www.geonames.org/5592790/falls-creek.html,47.7461,-116.0209,2016-08-12,2018-05-01,/whitepine/image/91.jp2,whitepine259
Falls Creek Chute,,Winton Lumber Company running chute located at Falls Creek. 'Goose necks' were used on this chute to 'slow down' the running logs. Credit Dick Reed.,1925,1925,yes,log (wood); chutes; dogs (devices for wood);,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-135,https://objects.lib.uidaho.edu/whitepine/69_2_I-135.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_i-135_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_i-135_th.jpg,black and white print,image/jpeg,Image;StillImage,image,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Falls Creek, Shoshone County, ID",Idaho,Shoshone County,Falls Creek,http://www.geonames.org/5592790/falls-creek.html,47.7461,-116.0209,2016-08-12,2018-05-01,/whitepine/image/92.jp2,whitepine260
Benewah Creek Flume,"Strong, Clarence C.",Benewah Creek Flume. Built by Fred Herrick in 1915-16.,1968,1968,,flumes;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-50,https://objects.lib.uidaho.edu/whitepine/69_2_I-50.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_i-50_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_i-50_th.jpg,black and white print,image/jpeg,Image;StillImage,image,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Benewah Creek, Benewah County, ID",Idaho,Benewah County,Benewah Creek,http://www.geonames.org/5585305/benewah-creek.html,47.2505,-116.7644,2016-08-12,2018-05-01,/whitepine/image/93.jp2,whitepine261
Sleigh Loaded with Logs [03],,Sleigh loaded with logs with stacked logs in background.,1910,1910,,log (wood); draft horses; snow; winter; blue collar workers;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-127,https://objects.lib.uidaho.edu/whitepine/69_2_I-127.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_i-127_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_i-127_th.jpg,black and white film negative,image/jpeg,Image;StillImage,image,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,,,"Kootenai County, ID",Idaho,Kootenai County,,http://www.geonames.org/5597922/kootenai-county.html,47.6746,-116.7,2016-08-12,2018-05-01,/whitepine/image/94.jp2,whitepine262
