title,date,date is approximate?,description,idaho_county,location,latitude,longitude,subject,source,identifier,donor,collection,format original,type,format,language,rights,rightsstatement,cdm_url,collectionid,cdmid,objectid,display_template,filename,object_location,image_small,image_thumb,errors
Miller House,1931,y,The old house on the far right was where the Miller family lived from 1929 to 1932.,Latah County,"Bovill, Idaho",46.859604,-116.393459,houses,"Latah County Historical Society, Moscow, ID, http://www.latahcountyhistoricalsociety.org/",02-05-2009,J.B. Miller,Latah County Historical Society Photograph Collection,color photographs,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by Latah County Historical Society. For other uses beyond Fair Use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/lchsphotos/id/134,lchsphotos,134,cities1217,image,cities1217.jpg,https://objects.lib.uidaho.edu/cities/cities1217.jpg,https://objects.lib.uidaho.edu/cities/small/cities1217_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities1217_th.jpg,
Miller Farm,1931,,"Miller farm on the east fork of the Potlatch River, looking across Little Meadow.",Latah County,"Bovill, Idaho",46.859604,-116.393459,meadows; farms,"Latah County Historical Society, Moscow, ID, http://www.latahcountyhistoricalsociety.org/",02-05-2010,J.B. Miller,Latah County Historical Society Photograph Collection,color photographs,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by Latah County Historical Society. For other uses beyond Fair Use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/lchsphotos/id/135,lchsphotos,135,cities1218,image,cities1218.jpg,https://objects.lib.uidaho.edu/cities/cities1218.jpg,https://objects.lib.uidaho.edu/cities/small/cities1218_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities1218_th.jpg,
Boehl's cabin,1904,y,"Three cabins, including Boehl's Cabin, located on Breakfast Creek in a forest.",Latah County,"Bovill, Idaho",46.859604,-116.393459,cabins (houses); trees,"Latah County Historical Society, Moscow, ID, http://www.latahcountyhistoricalsociety.org/",02-05-2002,Chester Yangel,Latah County Historical Society Photograph Collection,black and white photographs,Image;StillImage,image/jpeg,eng,"Material determined to be in Public Domain based on date of publication. Material made available for digital preservation by the Latah County Historical Society. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://creativecommons.org/publicdomain/mark/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/lchsphotos/id/136,lchsphotos,136,cities1219,image,cities1219.jpg,https://objects.lib.uidaho.edu/cities/cities1219.jpg,https://objects.lib.uidaho.edu/cities/small/cities1219_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities1219_th.jpg,
W. S. Miller home,1936,,W.S. Miller home on Potlatch East Fork near Bovill.,Latah County,"Bovill, Idaho",46.859604,-116.393459,houses,"Latah County Historical Society, Moscow, ID, http://www.latahcountyhistoricalsociety.org/",02-05-2012,John B. Miller,Latah County Historical Society Photograph Collection,color photographs,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by Latah County Historical Society. For other uses beyond Fair Use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/lchsphotos/id/137,lchsphotos,137,cities1220,image,cities1220.jpg,https://objects.lib.uidaho.edu/cities/cities1220.jpg,https://objects.lib.uidaho.edu/cities/small/cities1220_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities1220_th.jpg,
Two-story outhouse,1936,y,Bovill's two-story outhouse.,Latah County,"Bovill, Idaho",46.859604,-116.393459,outhouses,"Latah County Historical Society, Moscow, ID, http://www.latahcountyhistoricalsociety.org/",02-05-2019,,Latah County Historical Society Photograph Collection,postcards,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by Latah County Historical Society. For other uses beyond Fair Use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/lchsphotos/id/138,lchsphotos,138,cities1221,image,cities1221.jpg,https://objects.lib.uidaho.edu/cities/cities1221.jpg,https://objects.lib.uidaho.edu/cities/small/cities1221_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities1221_th.jpg,
Hospital [03],1914,y,Bovill Hospital surrounded by trees and snow.,Latah County,"Bovill, Idaho",46.859604,-116.393459,hospitals; trees,"Latah County Historical Society, Moscow, ID, http://www.latahcountyhistoricalsociety.org/",02-06-2001,Mike Fritz,Latah County Historical Society Photograph Collection,black and white photographs,Image;StillImage,image/jpeg,eng,"Material determined to be in Public Domain based on date of publication. Material made available for digital preservation by the Latah County Historical Society. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://creativecommons.org/publicdomain/mark/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/lchsphotos/id/139,lchsphotos,139,cities1222,image,cities1222.jpg,https://objects.lib.uidaho.edu/cities/cities1222.jpg,https://objects.lib.uidaho.edu/cities/small/cities1222_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities1222_th.jpg,
Bovill Public School,1914,y,Students stand outside the Bovill Public School with a teacher standing on the stairs.,Latah County,"Bovill, Idaho",46.859604,-116.393459,children; schools,"Latah County Historical Society, Moscow, ID, http://www.latahcountyhistoricalsociety.org/",02-06-2002,Mike Fritz,Latah County Historical Society Photograph Collection,black and white photographs,Image;StillImage,image/jpeg,eng,"Material determined to be in Public Domain based on date of publication. Material made available for digital preservation by the Latah County Historical Society. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://creativecommons.org/publicdomain/mark/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/lchsphotos/id/140,lchsphotos,140,cities1223,image,cities1223.jpg,https://objects.lib.uidaho.edu/cities/cities1223.jpg,https://objects.lib.uidaho.edu/cities/small/cities1223_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities1223_th.jpg,
Catholic Church,1914,y,Bovill Catholic Church and a resident's house.,Latah County,"Bovill, Idaho",46.859604,-116.393459,churches (buildings); houses,"Latah County Historical Society, Moscow, ID, http://www.latahcountyhistoricalsociety.org/",02-06-2003,Mike Fritz,Latah County Historical Society Photograph Collection,black and white photographs,Image;StillImage,image/jpeg,eng,"Material determined to be in Public Domain based on date of publication. Material made available for digital preservation by the Latah County Historical Society. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://creativecommons.org/publicdomain/mark/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/lchsphotos/id/141,lchsphotos,141,cities1224,image,cities1224.jpg,https://objects.lib.uidaho.edu/cities/cities1224.jpg,https://objects.lib.uidaho.edu/cities/small/cities1224_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities1224_th.jpg,
Bridge on Potlatch Creek,1918,y,Two women with two little girls stand on the bridge on Pioneer road at Potlatch Creek.,Latah County,"Bovill, Idaho",46.860228,-116.40047,women; bridges,"Latah County Historical Society, Moscow, ID, http://www.latahcountyhistoricalsociety.org/",02-01-2008,,Latah County Historical Society Photograph Collection,scrapbooks,Image;StillImage,image/jpeg,eng,"Material determined to be in Public Domain based on date of publication. Material made available for digital preservation by the Latah County Historical Society. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://creativecommons.org/publicdomain/mark/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/lchsphotos/id/142,lchsphotos,142,cities1225,image,cities1225.jpg,https://objects.lib.uidaho.edu/cities/cities1225.jpg,https://objects.lib.uidaho.edu/cities/small/cities1225_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities1225_th.jpg,
High School Students,1914,,"Bovill High School students at Oakey Hall. Front row: Kneeland Parker, Frank Hollenbeck, Joe Evans, Myrtle Benscotter, Inez Harvey, Helen Smith, Marie Jagelow 2nd row: Myrtle Bailey, Violet Higgins, Gladys Miller, Myrtle Bechtol, Nora Porter, Grace Hayes, Jessie Coffey 3rd row: Alan Woolsey, Willard Tarbox, Wallace Boll, Orvel Anderson, Hazel Cunningham, Roberta Tarbox, Miss Buzzel (teacher) 4th row: Clay Anderson, Bill Dajkamp, Charlie Albrecht, Merle Denevan, Marie Benscotter, Floyd Higgins, Ann David, Harry Alt",Latah County,"Bovill, Idaho",46.859604,-116.393459,schools; students,"Latah County Historical Society, Moscow, ID, http://www.latahcountyhistoricalsociety.org/",02-06-2004,Naomi Parker,Latah County Historical Society Photograph Collection,black and white photographs,Image;StillImage,image/jpeg,eng,"Material determined to be in Public Domain based on date of publication. Material made available for digital preservation by the Latah County Historical Society. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://creativecommons.org/publicdomain/mark/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/lchsphotos/id/143,lchsphotos,143,cities1226,image,cities1226.jpg,https://objects.lib.uidaho.edu/cities/cities1226.jpg,https://objects.lib.uidaho.edu/cities/small/cities1226_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities1226_th.jpg,
School and Students,1913,,Students standing out in front of the Bovill School.,Latah County,"Bovill, Idaho",46.859604,-116.393459,schools; students,"Latah County Historical Society, Moscow, ID, http://www.latahcountyhistoricalsociety.org/",02-06-2006,Becky Kellom,Latah County Historical Society Photograph Collection,black and white photographs,Image;StillImage,image/jpeg,eng,"Material determined to be in Public Domain based on date of publication. Material made available for digital preservation by the Latah County Historical Society. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://creativecommons.org/publicdomain/mark/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/lchsphotos/id/144,lchsphotos,144,cities1227,image,cities1227.jpg,https://objects.lib.uidaho.edu/cities/cities1227.jpg,https://objects.lib.uidaho.edu/cities/small/cities1227_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities1227_th.jpg,
Opera House [02],1913,y,The Bovill Opera House.,Latah County,"Bovill, Idaho",46.859604,-116.393459,opera houses,"Latah County Historical Society, Moscow, ID, http://www.latahcountyhistoricalsociety.org/",02-06-2007,Becky Kellom,Latah County Historical Society Photograph Collection,black and white photographs,Image;StillImage,image/jpeg,eng,"Material determined to be in Public Domain based on date of publication. Material made available for digital preservation by the Latah County Historical Society. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://creativecommons.org/publicdomain/mark/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/lchsphotos/id/145,lchsphotos,145,cities1228,image,cities1228.jpg,https://objects.lib.uidaho.edu/cities/cities1228.jpg,https://objects.lib.uidaho.edu/cities/small/cities1228_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities1228_th.jpg,
Grade School Cafeteria,2000,,Students eating lunch in the Bovill gymnasium and cafeteria. Tim Nelson is pictured in all black on the right,Latah County,"Bovill, Idaho",46.859604,-116.393459,schools; students,"Latah County Historical Society, Moscow, ID, http://www.latahcountyhistoricalsociety.org/",02-06-2009,Daily News,Latah County Historical Society Photograph Collection,color photographs,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by Latah County Historical Society. For other uses beyond Fair Use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/lchsphotos/id/146,lchsphotos,146,cities1229,image,cities1229.jpg,https://objects.lib.uidaho.edu/cities/cities1229.jpg,https://objects.lib.uidaho.edu/cities/small/cities1229_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities1229_th.jpg,
